pillar,period,term,trend_score,count
haircare,2021-11-01,blonde hair,4285714.285714285,3
haircare,2021-11-01,instead,4285714.285714285,3
haircare,2021-11-01,middle,4285714.285714285,3
haircare,2021-11-01,method,2857142.857142857,2
haircare,2021-11-01,hair week,2857142.857142857,2
haircare,2021-11-01,buy,2857142.857142857,2
haircare,2021-11-01,rough,2857142.857142857,2
haircare,2021-11-01,tip,2857142.857142857,2
haircare,2021-11-01,harsh,2857142.857142857,2
haircare,2021-11-01,dyed hair,2857142.857142857,2
haircare,2021-11-01,ive,2857142.857142857,2
haircare,2021-11-01,eye,2857142.857142857,2
haircare,2021-11-01,toothpaste,2857142.857142857,2
haircare,2021-11-01,hair dye,2857142.857142857,2
haircare,2021-11-01,yall,2857142.857142857,2
haircare,2021-11-01,filler,2857142.857142857,2
haircare,2021-11-01,isnt,2857142.857142857,2
haircare,2021-12-01,fun,11070110.70110701,3
haircare,2021-12-01,glowing,7380073.800738007,2
haircare,2021-12-01,lady,7380073.800738007,2
haircare,2021-12-01,shaped,3690036.9003690034,1
haircare,2021-12-01,practice,3690036.9003690034,1
haircare,2021-12-01,skin tone,3690036.9003690034,1
haircare,2021-12-01,charge,3690036.9003690034,1
haircare,2021-12-01,super,3690036.9003690034,1
haircare,2021-12-01,aur,3690036.9003690034,1
haircare,2021-12-01,childish,3690036.9003690034,1
haircare,2021-12-01,stick,3690036.9003690034,1
haircare,2021-12-01,annoyed,3690036.9003690034,1
haircare,2021-12-01,achieve,3690036.9003690034,1
haircare,2021-12-01,toy,3690036.9003690034,1
haircare,2021-12-01,use hair,3690036.9003690034,1
haircare,2021-12-01,mam,3690036.9003690034,1
haircare,2021-12-01,best,3690036.9003690034,1
haircare,2021-12-01,shouldnt,3690036.9003690034,1
haircare,2021-12-01,wake,3690036.9003690034,1
haircare,2021-12-01,perm,3690036.9003690034,1
haircare,2021-12-01,make fun,3690036.9003690034,1
haircare,2021-12-01,exposed,3690036.9003690034,1
haircare,2021-12-01,talking,3690036.9003690034,1
haircare,2021-12-01,look stupid,3690036.9003690034,1
haircare,2021-12-01,saying bad,3690036.9003690034,1
haircare,2021-12-01,saying,3690036.9003690034,1
haircare,2021-12-01,look bomb,3690036.9003690034,1
haircare,2021-12-01,seriously,3690036.9003690034,1
haircare,2021-12-01,like year,3690036.9003690034,1
haircare,2021-12-01,like hate,3690036.9003690034,1
haircare,2022-01-01,showing,6451612.903225806,2
haircare,2022-01-01,care,6451612.903225806,2
haircare,2022-01-01,brush,6451612.903225806,2
haircare,2022-01-01,band,3225806.451612903,1
haircare,2022-01-01,actually really,3225806.451612903,1
haircare,2022-01-01,make beautiful,3225806.451612903,1
haircare,2022-01-01,apne,3225806.451612903,1
haircare,2022-01-01,lot,3225806.451612903,1
haircare,2022-01-01,obvious,3225806.451612903,1
haircare,2022-01-01,little bit,3225806.451612903,1
haircare,2022-01-01,like bitch,3225806.451612903,1
haircare,2022-01-01,men bad,3225806.451612903,1
haircare,2022-01-01,lighter,3225806.451612903,1
haircare,2022-01-01,slick,3225806.451612903,1
haircare,2022-01-01,korean,3225806.451612903,1
haircare,2022-01-01,kick,3225806.451612903,1
haircare,2022-01-01,wash day,3225806.451612903,1
haircare,2022-01-01,kept,3225806.451612903,1
haircare,2022-01-01,kinda weird,3225806.451612903,1
haircare,2022-01-01,scary,3225806.451612903,1
haircare,2022-01-01,ive seen,3225806.451612903,1
haircare,2022-01-01,youtube,3225806.451612903,1
haircare,2022-01-01,incredible,3225806.451612903,1
haircare,2022-01-01,human,3225806.451612903,1
haircare,2022-01-01,hot,3225806.451612903,1
haircare,2022-01-01,hater,3225806.451612903,1
haircare,2022-01-01,hear,3225806.451612903,1
haircare,2022-01-01,head hair,3225806.451612903,1
haircare,2022-01-01,hate way,3225806.451612903,1
haircare,2022-01-01,add,3225806.451612903,1
haircare,2022-02-01,boy,12106537.530266343,5
haircare,2022-02-01,offensive,7263922.518159806,3
haircare,2022-02-01,hope,7263922.518159806,3
haircare,2022-02-01,comment,7263922.518159806,3
haircare,2022-02-01,pervert,7263922.518159806,3
haircare,2022-02-01,nah,4842615.012106538,2
haircare,2022-02-01,urge,4842615.012106538,2
haircare,2022-02-01,everyones,4842615.012106538,2
haircare,2022-02-01,courage,4842615.012106538,2
haircare,2022-02-01,gave,4842615.012106538,2
haircare,2022-02-01,like comment,4842615.012106538,2
haircare,2022-02-01,curl,4842615.012106538,2
haircare,2022-02-01,blond,4842615.012106538,2
haircare,2022-02-01,way better,4842615.012106538,2
haircare,2022-02-01,blond hair,4842615.012106538,2
haircare,2022-02-01,curling,4842615.012106538,2
haircare,2022-02-01,like boy,4842615.012106538,2
haircare,2022-02-01,dear,4842615.012106538,2
haircare,2022-02-01,worried,4842615.012106538,2
haircare,2022-02-01,work,2421307.506053269,1
haircare,2022-02-01,self,2421307.506053269,1
haircare,2022-02-01,imagine,2421307.506053269,1
haircare,2022-02-01,apply,2421307.506053269,1
haircare,2022-02-01,need wig,2421307.506053269,1
haircare,2022-02-01,honest,2421307.506053269,1
haircare,2022-02-01,hold,2421307.506053269,1
haircare,2022-02-01,whats,2421307.506053269,1
haircare,2022-02-01,highlight,2421307.506053269,1
haircare,2022-02-01,posted,2421307.506053269,1
haircare,2022-02-01,youtuber,2421307.506053269,1
haircare,2022-03-01,color,11363636.363636363,3
haircare,2022-03-01,concern,7575757.575757575,2
haircare,2022-03-01,hairdresser,7575757.575757575,2
haircare,2022-03-01,fact,7575757.575757575,2
haircare,2022-03-01,hate black,7575757.575757575,2
haircare,2022-03-01,applying,7575757.575757575,2
haircare,2022-03-01,love,7575757.575757575,2
haircare,2022-03-01,look better,7575757.575757575,2
haircare,2022-03-01,picture,7575757.575757575,2
haircare,2022-03-01,substance,7575757.575757575,2
haircare,2022-03-01,change,7575757.575757575,2
haircare,2022-03-01,tomboy,3787878.7878787876,1
haircare,2022-03-01,lash,3787878.7878787876,1
haircare,2022-03-01,insecurity,3787878.7878787876,1
haircare,2022-03-01,mention,3787878.7878787876,1
haircare,2022-03-01,true,3787878.7878787876,1
haircare,2022-03-01,ikr,3787878.7878787876,1
haircare,2022-03-01,omg,3787878.7878787876,1
haircare,2022-03-01,sure,3787878.7878787876,1
haircare,2022-03-01,horror,3787878.7878787876,1
haircare,2022-03-01,hopefully,3787878.7878787876,1
haircare,2022-03-01,nightmare,3787878.7878787876,1
haircare,2022-03-01,need hair,3787878.7878787876,1
haircare,2022-03-01,hit,3787878.7878787876,1
haircare,2022-03-01,hide,3787878.7878787876,1
haircare,2022-03-01,hairy,3787878.7878787876,1
haircare,2022-03-01,removing,3787878.7878787876,1
haircare,2022-03-01,harmful,3787878.7878787876,1
haircare,2022-03-01,hair suck,3787878.7878787876,1
haircare,2022-03-01,haircut,3787878.7878787876,1
haircare,2022-04-01,healthy,9146341.463414634,3
haircare,2022-04-01,wear,6097560.975609756,2
haircare,2022-04-01,hand,6097560.975609756,2
haircare,2022-04-01,tha,6097560.975609756,2
haircare,2022-04-01,healthy hair,6097560.975609756,2
haircare,2022-04-01,look like,6097560.975609756,2
haircare,2022-04-01,mustache,6097560.975609756,2
haircare,2022-04-01,guy,6097560.975609756,2
haircare,2022-04-01,perfect,6097560.975609756,2
haircare,2022-04-01,shouldnt,3048780.487804878,1
haircare,2022-04-01,aside,3048780.487804878,1
haircare,2022-04-01,quite,3048780.487804878,1
haircare,2022-04-01,shape,3048780.487804878,1
haircare,2022-04-01,beautifully,3048780.487804878,1
haircare,2022-04-01,thanks,3048780.487804878,1
haircare,2022-04-01,working,3048780.487804878,1
haircare,2022-04-01,nose hair,3048780.487804878,1
haircare,2022-04-01,yuck,3048780.487804878,1
haircare,2022-04-01,hair lol,3048780.487804878,1
haircare,2022-04-01,hair stop,3048780.487804878,1
haircare,2022-04-01,hair actually,3048780.487804878,1
haircare,2022-04-01,giving,3048780.487804878,1
haircare,2022-04-01,nose,3048780.487804878,1
haircare,2022-04-01,skin bad,3048780.487804878,1
haircare,2022-04-01,ruining,3048780.487804878,1
haircare,2022-04-01,girl dont,3048780.487804878,1
haircare,2022-04-01,wasnt,3048780.487804878,1
haircare,2022-04-01,ruined,3048780.487804878,1
haircare,2022-04-01,stop talking,3048780.487804878,1
haircare,2022-04-01,aunt,3048780.487804878,1
haircare,2022-05-01,ruin hair,36452004.86026731,30
haircare,2022-05-01,let ruin,17010935.601458076,14
haircare,2022-05-01,purple,7290400.972053463,6
haircare,2022-05-01,gurl,6075334.143377885,5
haircare,2022-05-01,cleansing,4860267.314702308,4
haircare,2022-05-01,bad hair,3645200.4860267313,3
haircare,2022-05-01,hairstyle,3645200.4860267313,3
haircare,2022-05-01,hate hair,3645200.4860267313,3
haircare,2022-05-01,lying,3645200.4860267313,3
haircare,2022-05-01,youre,3645200.4860267313,3
haircare,2022-05-01,hair beautiful,3645200.4860267313,3
haircare,2022-05-01,hair ugly,3645200.4860267313,3
haircare,2022-05-01,hair make,3645200.4860267313,3
haircare,2022-05-01,look beautiful,3645200.4860267313,3
haircare,2022-05-01,hair pretty,2430133.657351154,2
haircare,2022-05-01,say hair,2430133.657351154,2
haircare,2022-05-01,tie,2430133.657351154,2
haircare,2022-05-01,perfectly,2430133.657351154,2
haircare,2022-05-01,tried,2430133.657351154,2
haircare,2022-05-01,sec,2430133.657351154,2
haircare,2022-05-01,hot,2430133.657351154,2
haircare,2022-05-01,turn,2430133.657351154,2
haircare,2022-05-01,cool,2430133.657351154,2
haircare,2022-05-01,fake,2430133.657351154,2
haircare,2022-05-01,hair come,2430133.657351154,2
haircare,2022-05-01,balding,2430133.657351154,2
haircare,2022-05-01,flower,2430133.657351154,2
haircare,2022-05-01,heck,2430133.657351154,2
haircare,2022-05-01,worry,2430133.657351154,2
haircare,2022-05-01,hair end,2430133.657351154,2
haircare,2022-06-01,perm,5050505.05050505,2
haircare,2022-06-01,half,5050505.05050505,2
haircare,2022-06-01,ear,5050505.05050505,2
haircare,2022-06-01,brad,5050505.05050505,2
haircare,2022-06-01,exact,5050505.05050505,2
haircare,2022-06-01,fucking,5050505.05050505,2
haircare,2022-06-01,know hair,5050505.05050505,2
haircare,2022-06-01,destroyed,5050505.05050505,2
haircare,2022-06-01,taking,5050505.05050505,2
haircare,2022-06-01,dirty blonde,5050505.05050505,2
haircare,2022-06-01,shave,5050505.05050505,2
haircare,2022-06-01,type hair,2525252.525252525,1
haircare,2022-06-01,absolutely,2525252.525252525,1
haircare,2022-06-01,look scary,2525252.525252525,1
haircare,2022-06-01,long time,2525252.525252525,1
haircare,2022-06-01,look amazing,2525252.525252525,1
haircare,2022-06-01,mental,2525252.525252525,1
haircare,2022-06-01,wonder,2525252.525252525,1
haircare,2022-06-01,womens,2525252.525252525,1
haircare,2022-06-01,anxiety,2525252.525252525,1
haircare,2022-06-01,tell youre,2525252.525252525,1
haircare,2022-06-01,routine,2525252.525252525,1
haircare,2022-06-01,like shes,2525252.525252525,1
haircare,2022-06-01,like stop,2525252.525252525,1
haircare,2022-06-01,like hell,2525252.525252525,1
haircare,2022-06-01,like boy,2525252.525252525,1
haircare,2022-06-01,urge,2525252.525252525,1
haircare,2022-06-01,process,2525252.525252525,1
haircare,2022-06-01,understand,2525252.525252525,1
haircare,2022-06-01,wanted,2525252.525252525,1
haircare,2022-07-01,white,5979073.2436472345,4
haircare,2022-07-01,self,4484304.932735425,3
haircare,2022-07-01,title,4484304.932735425,3
haircare,2022-07-01,kill,4484304.932735425,3
haircare,2022-07-01,kill hair,4484304.932735425,3
haircare,2022-07-01,dang,2989536.6218236173,2
haircare,2022-07-01,hatred,2989536.6218236173,2
haircare,2022-07-01,extreme,2989536.6218236173,2
haircare,2022-07-01,gender,2989536.6218236173,2
haircare,2022-07-01,kept,2989536.6218236173,2
haircare,2022-07-01,strand,2989536.6218236173,2
haircare,2022-07-01,blonde hair,2989536.6218236173,2
haircare,2022-07-01,hair makeup,2989536.6218236173,2
haircare,2022-07-01,joke,2989536.6218236173,2
haircare,2022-07-01,stone,2989536.6218236173,2
haircare,2022-07-01,unfair,2989536.6218236173,2
haircare,2022-07-01,people say,2989536.6218236173,2
haircare,2022-07-01,grow,2989536.6218236173,2
haircare,2022-07-01,color look,2989536.6218236173,2
haircare,2022-07-01,pink,2989536.6218236173,2
haircare,2022-07-01,old,2989536.6218236173,2
haircare,2022-07-01,cotton,2989536.6218236173,2
haircare,2022-07-01,people hair,2989536.6218236173,2
haircare,2022-07-01,candy,2989536.6218236173,2
haircare,2022-07-01,sure,1494768.3109118086,1
haircare,2022-07-01,supposed,1494768.3109118086,1
haircare,2022-07-01,apart,1494768.3109118086,1
haircare,2022-07-01,channel,1494768.3109118086,1
haircare,2022-07-01,theyre,1494768.3109118086,1
haircare,2022-07-01,haha,1494768.3109118086,1
haircare,2022-08-01,matter,9070294.784580499,4
haircare,2022-08-01,surgery,4535147.3922902495,2
haircare,2022-08-01,acne,4535147.3922902495,2
haircare,2022-08-01,tomboy,4535147.3922902495,2
haircare,2022-08-01,curly,4535147.3922902495,2
haircare,2022-08-01,frizzy,4535147.3922902495,2
haircare,2022-08-01,curly hair,4535147.3922902495,2
haircare,2022-08-01,glove,4535147.3922902495,2
haircare,2022-08-01,damn,4535147.3922902495,2
haircare,2022-08-01,fuckin,4535147.3922902495,2
haircare,2022-08-01,dont matter,4535147.3922902495,2
haircare,2022-08-01,toner,4535147.3922902495,2
haircare,2022-08-01,hair doesnt,4535147.3922902495,2
haircare,2022-08-01,shes talking,4535147.3922902495,2
haircare,2022-08-01,shrek,4535147.3922902495,2
haircare,2022-08-01,rich,4535147.3922902495,2
haircare,2022-08-01,probably,4535147.3922902495,2
haircare,2022-08-01,jesus,4535147.3922902495,2
haircare,2022-08-01,bang,4535147.3922902495,2
haircare,2022-08-01,lip,4535147.3922902495,2
haircare,2022-08-01,curtain,2267573.6961451247,1
haircare,2022-08-01,cutting,2267573.6961451247,1
haircare,2022-08-01,scammed,2267573.6961451247,1
haircare,2022-08-01,cuz,2267573.6961451247,1
haircare,2022-08-01,dad,2267573.6961451247,1
haircare,2022-08-01,changed,2267573.6961451247,1
haircare,2022-08-01,changing,2267573.6961451247,1
haircare,2022-08-01,badly,2267573.6961451247,1
haircare,2022-08-01,offence,2267573.6961451247,1
haircare,2022-08-01,death,2267573.6961451247,1
haircare,2022-09-01,wash hair,19933554.817275744,18
haircare,2022-09-01,mess,6644518.272425249,6
haircare,2022-09-01,armpit,4429678.848283499,4
haircare,2022-09-01,boyfriend,4429678.848283499,4
haircare,2022-09-01,hair dont,4429678.848283499,4
haircare,2022-09-01,sleep,4429678.848283499,4
haircare,2022-09-01,dont wash,4429678.848283499,4
haircare,2022-09-01,absolute,4429678.848283499,4
haircare,2022-09-01,grow hair,3322259.1362126246,3
haircare,2022-09-01,dangerous,3322259.1362126246,3
haircare,2022-09-01,scream,3322259.1362126246,3
haircare,2022-09-01,care,3322259.1362126246,3
haircare,2022-09-01,broke,3322259.1362126246,3
haircare,2022-09-01,make hair,2214839.4241417493,2
haircare,2022-09-01,make feel,2214839.4241417493,2
haircare,2022-09-01,comb,2214839.4241417493,2
haircare,2022-09-01,got,2214839.4241417493,2
haircare,2022-09-01,comment,2214839.4241417493,2
haircare,2022-09-01,gud,2214839.4241417493,2
haircare,2022-09-01,condition,2214839.4241417493,2
haircare,2022-09-01,isnt,2214839.4241417493,2
haircare,2022-09-01,serum,2214839.4241417493,2
haircare,2022-09-01,imagine,2214839.4241417493,2
haircare,2022-09-01,pick,2214839.4241417493,2
haircare,2022-09-01,offense,2214839.4241417493,2
haircare,2022-09-01,wet hair,2214839.4241417493,2
haircare,2022-09-01,stick,2214839.4241417493,2
haircare,2022-09-01,idol,2214839.4241417493,2
haircare,2022-09-01,big,2214839.4241417493,2
haircare,2022-09-01,massage,2214839.4241417493,2
haircare,2022-10-01,job,5952380.9523809515,3
haircare,2022-10-01,problem,3968253.968253968,2
haircare,2022-10-01,good job,3968253.968253968,2
haircare,2022-10-01,middle,3968253.968253968,2
haircare,2022-10-01,stand,3968253.968253968,2
haircare,2022-10-01,insecure,3968253.968253968,2
haircare,2022-10-01,dead,3968253.968253968,2
haircare,2022-10-01,grew,3968253.968253968,2
haircare,2022-10-01,blow,3968253.968253968,2
haircare,2022-10-01,pronoun,3968253.968253968,2
haircare,2022-10-01,different,3968253.968253968,2
haircare,2022-10-01,disrespectful,3968253.968253968,2
haircare,2022-10-01,french,3968253.968253968,2
haircare,2022-10-01,helped,3968253.968253968,2
haircare,2022-10-01,live,3968253.968253968,2
haircare,2022-10-01,inch,3968253.968253968,2
haircare,2022-10-01,pretty hair,3968253.968253968,2
haircare,2022-10-01,men woman,1984126.984126984,1
haircare,2022-10-01,guess,1984126.984126984,1
haircare,2022-10-01,possibly,1984126.984126984,1
haircare,2022-10-01,ended,1984126.984126984,1
haircare,2022-10-01,proud,1984126.984126984,1
haircare,2022-10-01,guy think,1984126.984126984,1
haircare,2022-10-01,totally,1984126.984126984,1
haircare,2022-10-01,treat,1984126.984126984,1
haircare,2022-10-01,stuck,1984126.984126984,1
haircare,2022-10-01,elses,1984126.984126984,1
haircare,2022-10-01,dried,1984126.984126984,1
haircare,2022-10-01,talent,1984126.984126984,1
haircare,2022-10-01,dread,1984126.984126984,1
haircare,2022-11-01,straight,8426966.29213483,6
haircare,2022-11-01,straight hair,7022471.910112359,5
haircare,2022-11-01,everytime,4213483.146067415,3
haircare,2022-11-01,dont listen,4213483.146067415,3
haircare,2022-11-01,hater,4213483.146067415,3
haircare,2022-11-01,routine,4213483.146067415,3
haircare,2022-11-01,rude,4213483.146067415,3
haircare,2022-11-01,listen,4213483.146067415,3
haircare,2022-11-01,wow,2808988.7640449437,2
haircare,2022-11-01,dont want,2808988.7640449437,2
haircare,2022-11-01,feel better,2808988.7640449437,2
haircare,2022-11-01,sister,2808988.7640449437,2
haircare,2022-11-01,hair curly,2808988.7640449437,2
haircare,2022-11-01,saying,2808988.7640449437,2
haircare,2022-11-01,saw,2808988.7640449437,2
haircare,2022-11-01,burn,2808988.7640449437,2
haircare,2022-11-01,trust,2808988.7640449437,2
haircare,2022-11-01,brad,2808988.7640449437,2
haircare,2022-11-01,question,2808988.7640449437,2
haircare,2022-11-01,sense,2808988.7640449437,2
haircare,2022-11-01,hurt,2808988.7640449437,2
haircare,2022-11-01,joke,2808988.7640449437,2
haircare,2022-11-01,went,2808988.7640449437,2
haircare,2022-11-01,jealous people,2808988.7640449437,2
haircare,2022-11-01,make sense,2808988.7640449437,2
haircare,2022-11-01,look bomb,2808988.7640449437,2
haircare,2022-11-01,absolutely hate,1404494.3820224719,1
